Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.049999999999999906,0.32,1.68
3,2.58,2.0,0.049999999999999906,0.42,2.58
100,88.03,64.79,1.3646000000000003,11.97,88.03
200,175.76,130.43,2.6872000000000003,24.24,175.76
2000,1765.7,1229.61,20.118,234.3,1765.7
10000,8879.91,5815.86,66.62480000000001,1120.09,8879.91
20000,17786.46,11289.46,104.6365,2213.54,17786.46
40000,35633.68,21911.05,157.1346000000001,4366.32,35633.68
60000,53497.08,31979.81,189.22949999999997,6502.92,53497.08
80000,71379.03,42474.76,214.36290000000008,8620.97,71379.03
100000,89268.69,52678.39,234.6138,10731.31,89268.69
200000,178716.95,103187.09,300.9765,21283.05,178716.95
400000,357660.48,203958.29,368.9707999999998,42339.52,357660.48
600000,536649.53,302831.49,407.82429999999977,63350.47,536649.53
800000,715615.3,404033.26,438.26669999999996,84384.7,715615.3
1000000,894602.7,505514.73,459.01619999999997,105397.3,894602.7
