Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.65,1.0,0.09999999999999981,0.35,1.65
3,2.56,2.0,0.09999999999999981,0.44,2.56
100,87.25,63.14,2.565999999999999,12.75,87.25
200,175.02,124.35,4.776000000000001,24.98,175.02
2000,1773.41,1154.16,28.474000000000004,226.59,1773.41
10000,8928.62,5361.48,70.20899999999997,1071.38,8928.62
20000,17897.63,10558.29,95.945,2102.37,17897.63
40000,35873.32,20905.52,121.89899999999997,4126.68,35873.32
60000,53857.52,31001.06,137.484,6142.48,53857.52
80000,71841.07,41167.59,148.10999999999999,8158.93,71841.07
100000,89830.73,51396.97,157.3840000000001,10169.27,89830.73
200000,179809.55,101124.81,182.61700000000002,20190.45,179809.55
400000,359784.21,203309.75,209.20400000000006,40215.79,359784.21
600000,539763.96,305272.67,223.82899999999998,60236.04,539763.96
800000,719733.43,405498.44,233.96199999999993,80266.57,719733.43
1000000,899740.14,504462.79,241.84700000000004,100259.86,899740.14
