Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.049999999999999906,0.33,1.67
3,2.4,2.0,0.09999999999999981,0.6,2.4
100,82.14,62.43,3.1214999999999997,17.86,82.14
200,164.06,122.19,6.1095,35.94,164.06
2000,1650.2,1024.71,51.235499999999995,349.8,1650.2
10000,8319.65,3521.0,176.04999999999995,1680.35,8319.65
20000,16727.75,5334.69,266.7345,3272.25,16727.75
40000,33643.91,7444.61,372.23049999999995,6356.09,33643.91
60000,50562.24,8926.65,446.3324999999999,9437.76,50562.24
80000,67499.41,9994.1,499.705,12500.59,67499.41
100000,84459.67,10745.19,537.2595000000001,15540.33,84459.67
200000,169338.97,13090.4,654.5199999999998,30661.03,169338.97
400000,339211.87,15375.76,768.788,60788.13,339211.87
600000,509139.33,16639.05,831.9525000000001,90860.67,509139.33
800000,679100.31,17481.27,874.0635000000003,120899.69,679100.31
1000000,849066.04,18174.19,908.7094999999999,150933.96,849066.04
