Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,2.0,0.020000000000000014,0.28,1.72
3,2.6,2.0,0.020000000000000014,0.4,2.6
100,89.03,65.95,0.49779999999999963,10.97,89.03
200,178.46,131.5,0.9896000000000003,21.54,178.46
2000,1790.72,1304.92,9.685400000000005,209.28,1790.72
10000,8954.44,6278.98,46.2188,1045.56,8954.44
20000,17911.04,12179.93,89.1873,2088.96,17911.04
40000,35824.11,23521.53,170.3624,4175.89,35824.11
60000,53753.78,34171.5,245.8649000000001,6246.22,53753.78
80000,71684.95,44439.92,317.1054999999999,8315.05,71684.95
100000,89616.36,54290.73,384.51259999999985,10383.64,89616.36
200000,179314.52,98213.93,683.5909999999999,20685.48,179314.52
400000,358813.78,170465.12,1162.7417999999996,41186.22,358813.78
600000,538425.1,228850.7,1540.3749999999993,61574.9,538425.1
800000,718123.63,277324.96,1847.8348999999998,81876.37,718123.63
1000000,897855.85,320189.03,2119.8163999999997,102144.15,897855.85
