Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.049999999999999906,0.32,1.68
3,2.45,2.0,0.09999999999999981,0.55,2.45
100,81.92,62.31,3.1154999999999995,18.08,81.92
200,164.25,122.09,6.104500000000001,35.75,164.25
2000,1648.53,1017.12,50.855999999999995,351.47,1648.53
10000,8329.01,3434.51,171.72549999999998,1670.99,8329.01
20000,16747.24,5151.39,257.5695,3252.76,16747.24
40000,33640.84,7260.57,363.0284999999999,6359.16,33640.84
60000,50580.62,8587.63,429.3815,9419.38,50580.62
80000,67529.0,9634.8,481.7399999999997,12471.0,67529.0
100000,84492.49,10430.83,521.5415,15507.51,84492.49
200000,169379.83,12866.06,643.303,30620.17,169379.83
400000,339283.62,15032.22,751.6109999999999,60716.38,339283.62
600000,509220.33,16285.69,814.2845000000001,90779.67,509220.33
800000,679189.44,17145.32,857.2660000000006,120810.56,679189.44
1000000,849192.3,17750.91,887.5455000000005,150807.7,849192.3
