Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,1.0,0.049999999999999906,0.26,1.74
3,2.62,1.04,0.0515999999999999,0.38,2.62
100,87.29,44.49,2.0008,12.71,87.29
200,174.9,85.7,3.8541999999999996,25.1,174.9
2000,1759.99,651.25,29.308800000000005,240.01,1759.99
10000,8860.56,2098.69,94.44409999999998,1139.44,8860.56
20000,17771.59,3118.73,140.3429,2228.41,17771.59
40000,35617.77,4402.29,198.10080000000002,4382.23,35617.77
60000,53472.41,5223.17,235.0403,6527.59,53472.41
80000,71343.45,5765.69,259.4538999999999,8656.55,71343.45
100000,89216.62,6236.15,280.62460000000016,10783.38,89216.62
200000,178637.34,7740.74,348.33329999999995,21362.66,178637.34
400000,357571.49,9101.69,409.5779999999998,42428.51,357571.49
600000,536549.91,9850.54,443.2767,63450.09,536549.91
800000,715532.71,10377.48,466.9891,84467.29,715532.71
1000000,894519.63,10770.08,484.6551999999997,105480.37,894519.63
