Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.09999999999999981,0.32,1.68
3,2.63,2.0,0.10999999999999995,0.37,2.63
100,87.01,61.64,2.921299999999998,12.99,87.01
200,174.71,120.14,5.197400000000001,25.29,174.71
2000,1771.19,1019.17,27.2584,228.81,1771.19
10000,8934.92,3876.07,66.6922,1065.08,8934.92
20000,17903.27,6600.15,97.03620000000002,2096.73,17903.27
40000,35862.42,10125.76,134.41630000000004,4137.58,35862.42
60000,53832.29,12634.83,161.38349999999994,6167.71,53832.29
80000,71808.73,14562.81,181.4688,8191.27,71808.73
100000,89796.67,15995.94,196.25909999999996,10203.33,89796.67
200000,179738.75,21004.54,248.02900000000002,20261.25,179738.75
400000,359678.81,25992.48,299.29800000000006,40321.19,359678.81
600000,539634.7,29097.1,330.9319000000001,60365.3,539634.7
800000,719621.62,30638.99,346.47409999999996,80378.38,719621.62
1000000,899597.35,31816.81,358.62399999999997,100402.65,899597.35
