Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.73,1.0,0.08999999999999991,0.27,1.73
3,2.55,2.0,0.13000000000000025,0.45,2.55
100,85.05,61.2,3.8550000000000018,14.95,85.05
200,170.48,117.11,7.206900000000001,29.52,170.48
2000,1742.29,713.9,39.9505,257.71,1742.29
10000,8813.02,1628.34,84.5626,1186.98,8813.02
20000,17693.36,2040.15,103.17999999999998,2306.64,17693.36
40000,35473.98,2380.23,118.23620000000003,4526.02,35473.98
60000,53269.86,2572.51,126.74189999999997,6730.14,53269.86
80000,71072.41,2716.17,133.06130000000002,8927.59,71072.41
100000,88865.32,2822.34,137.67210000000006,11134.68,88865.32
200000,177857.23,3013.01,146.4714,22142.77,177857.23
400000,355867.15,3185.07,153.91830000000002,44132.85,355867.15
600000,533856.35,3280.8,158.07049999999998,66143.65,533856.35
800000,711879.54,3320.66,159.92090000000002,88120.46,711879.54
1000000,889859.61,3357.03,161.4807000000001,110140.39,889859.61
