Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.049999999999999906,0.22,1.78
3,2.65,1.9,0.08599999999999991,0.35,2.65
100,87.0,44.73,2.0116,13.0,87.0
200,174.81,84.31,3.7918000000000003,25.19,174.81
2000,1767.7,494.17,22.239000000000004,232.3,1767.7
10000,8897.26,1077.44,48.487599999999986,1102.74,8897.26
20000,17839.3,1301.44,58.567299999999996,2160.7,17839.3
40000,35728.64,1545.04,69.52910000000001,4271.36,35728.64
60000,53625.45,1658.69,74.64390000000002,6374.55,53625.45
80000,71518.47,1760.0,79.20259999999998,8481.53,71518.47
100000,89420.78,1818.02,81.81359999999998,10579.22,89420.78
200000,178910.15,1981.34,89.16260000000003,21089.85,178910.15
400000,357898.28,2097.26,94.37899999999995,42101.72,357898.28
600000,536911.93,2163.02,97.33789999999998,63088.07,536911.93
800000,715921.55,2202.27,99.10389999999998,84078.45,715921.55
1000000,894909.76,2227.42,100.23579999999997,105090.24,894909.76
