Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.66,2.0,0.08000000000000006,0.34,1.66
3,2.57,2.0,0.08000000000000006,0.43,2.57
100,87.0,61.18,2.447200000000001,13.0,87.0
200,173.95,121.41,4.856399999999999,26.05,173.95
2000,1743.55,914.97,36.5988,256.45,1743.55
10000,8801.76,2351.39,94.0556,1198.24,8801.76
20000,17679.26,3079.92,123.19680000000004,2320.74,17679.26
40000,35455.89,3626.81,145.0724,4544.11,35455.89
60000,53240.76,3975.16,159.00640000000004,6759.24,53240.76
80000,71041.17,4164.78,166.5912,8958.83,71041.17
100000,88840.29,4283.58,171.3432,11159.71,88840.29
200000,177833.77,4688.13,187.52520000000004,22166.23,177833.77
400000,355799.6,5013.2,200.528,44200.4,355799.6
600000,533760.49,5174.82,206.99279999999996,66239.51,533760.49
800000,711755.84,5239.66,209.5864,88244.16,711755.84
1000000,889761.58,5305.73,212.2292000000001,110238.42,889761.58
