Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.010000000000000007,0.24,1.76
3,2.68,1.94,0.010000000000000007,0.32,2.68
100,89.06,49.68,0.25050000000000006,10.94,89.06
200,177.73,99.87,0.5015,22.27,177.73
2000,1782.57,952.83,4.761400000000002,217.43,1782.57
10000,8926.38,4166.66,20.83380000000001,1073.62,8926.38
20000,17857.55,7595.19,37.977,2142.45,17857.55
40000,35726.51,13877.41,69.38839999999999,4273.49,35726.51
60000,53601.01,19380.4,96.90100000000001,6398.99,53601.01
80000,71470.21,23965.1,119.82410000000002,8529.79,71470.21
100000,89342.68,28719.36,143.59479999999996,10657.32,89342.68
200000,178773.44,44657.87,223.28689999999995,21226.56,178773.44
400000,357666.82,65040.26,325.19879999999995,42333.18,357666.82
600000,536574.37,78355.23,391.77369999999996,63425.63,536574.37
800000,715517.14,88035.56,440.17499999999984,84482.86,715517.14
1000000,894476.47,94636.34,473.1793,105523.53,894476.47
