Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.6,1.11,0.09989999999999989,0.4,2.6
100,85.16,39.27,3.5342999999999996,14.84,85.16
200,171.28,68.84,6.1956,28.72,171.28
2000,1752.85,271.93,24.473699999999997,247.15,1752.85
10000,8864.76,420.82,37.87379999999998,1135.24,8864.76
20000,17761.28,456.82,41.1138,2238.72,17761.28
40000,35557.98,493.84,44.445599999999985,4442.02,35557.98
60000,53358.81,516.02,46.44179999999999,6641.19,53358.81
80000,71160.8,531.56,47.8404,8839.2,71160.8
100000,88961.92,537.18,48.34620000000004,11038.08,88961.92
200000,177958.72,575.65,51.8085,22041.28,177958.72
400000,355948.49,592.58,53.33219999999999,44051.51,355948.49
600000,533953.42,600.55,54.049500000000016,66046.58,533953.42
800000,711940.0,604.92,54.442800000000005,88060.0,711940.0
1000000,889928.99,606.16,54.554399999999994,110071.01,889928.99
