Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.83,1.0,0.010000000000000007,0.17,1.83
3,2.76,1.06,0.010600000000000007,0.24,2.76
100,89.65,48.52,0.48520000000000024,10.35,89.65
200,179.24,95.78,0.9578,20.76,179.24
2000,1791.29,825.85,8.2585,208.71,1791.29
10000,8965.4,3306.47,33.064699999999995,1034.6,8965.4
20000,17944.92,5562.72,55.6272,2055.08,17944.92
40000,35904.59,9063.91,90.63909999999996,4095.41,35904.59
60000,53877.12,11718.52,117.18519999999995,6122.88,53877.12
80000,71864.93,13746.1,137.461,8135.07,71864.93
100000,89843.09,15472.76,154.72759999999997,10156.91,89843.09
200000,179784.19,20574.58,205.7458000000001,20215.81,179784.19
400000,359702.68,25896.63,258.9662999999999,40297.32,359702.68
600000,539657.85,29144.76,291.44759999999997,60342.15,539657.85
800000,719650.21,31094.5,310.94500000000005,80349.79,719650.21
1000000,899638.3,32401.12,324.0112,100361.7,899638.3
