Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.82,0.17,0.0,0.18,1.82
3,2.73,0.23,0.0,0.27,2.73
100,89.72,45.8,0.0,10.28,89.72
200,179.35,99.51,0.0,20.65,179.35
2000,1800.23,1114.86,0.0,199.77,1800.23
10000,9000.83,5637.91,0.0,999.17,9000.83
20000,18001.74,11214.88,0.0,1998.26,18001.74
40000,35999.55,21951.37,0.0,4000.45,35999.55
60000,53993.1,33288.86,0.0,6006.9,53993.1
80000,71992.74,45059.27,0.0,8007.26,71992.74
200000,180006.29,113383.95,0.0,19993.71,180006.29
400000,360004.63,228746.85,0.0,39995.37,360004.63
600000,540016.07,341503.78,0.0,59983.93,540016.07
800000,719997.03,455956.05,0.0,80002.97,719997.03
1000000,900008.5,569172.77,0.0,99991.5,900008.5
