Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,0.21,0.0209999999999999,0.19,1.81
3,2.69,0.32,0.0319999999999999,0.31,2.69
100,87.86,18.11,1.811,12.14,87.86
200,176.34,29.7,2.97,23.66,176.34
2000,1787.29,134.13,13.412999999999997,212.71,1787.29
10000,8945.46,539.38,53.93800000000002,1054.54,8945.46
20000,17896.41,1037.2,103.72,2103.59,17896.41
40000,35793.86,2038.11,203.811,4206.14,35793.86
60000,53685.87,3042.98,304.29799999999983,6314.13,53685.87
80000,71586.57,4043.25,404.32499999999976,8413.43,71586.57
200000,179001.57,10040.84,1004.084,20998.43,179001.57
400000,357999.25,20046.2,2004.6199999999992,42000.75,357999.25
600000,537009.3,30051.36,3005.1360000000013,62990.7,537009.3
800000,715991.34,40040.39,4004.039,84008.66,715991.34
1000000,895004.94,50025.66,5002.566000000001,104995.06,895004.94
