Timestep,Value_at_Risk
2,0.14
3,0.14
100,9.151
200,18.66
2000,189.651
10000,949.66
20000,1899.66
40000,3799.6510000000003
60000,5699.66
80000,7599.66
100000,9499.651
200000,18999.651
400000,37999.66
600000,56999.66
800000,75999.66
1000000,94999.66
