Timestep,Value_at_Risk
2,0.05
3,0.09
100,3.01
200,6.03
2000,54.203
10000,165.784
20000,217.044
40000,263.28600000000006
60000,292.03600000000006
80000,298.962
100000,306.396
200000,331.81600000000003
400000,346.428
600000,355.284
800000,362.642
1000000,364.779
