Timestep,Value_at_Risk
2,0.01
3,0.06
100,4.8104
200,9.820400000000001
2000,99.8104
10000,499.8204
20000,999.8104
40000,1999.8103999999998
60000,2999.8204
80000,3999.8204
100000,4999.8204
200000,9999.8104
400000,19999.810400000002
600000,29999.810400000002
800000,39999.8204
1000000,49999.8204
