Timestep,Value_at_Risk
2,0.19
3,0.19
100,6.36
200,12.73
2000,126.73
10000,633.37
20000,1266.73
40000,2533.36
60000,3800.0
80000,5066.73
100000,6333.37
200000,12666.73
400000,19000.0
600000,19000.0
800000,19000.0
1000000,19000.0
