Timestep,Value_at_Risk
2,0.05
3,0.05
100,4.05
200,8.55
2000,89.55
10000,449.55
20000,899.55
40000,1799.55
60000,2699.55
80000,3599.55
100000,4499.55
200000,8999.55
400000,17999.55
600000,26999.55
800000,35999.55
1000000,44999.55
