Timestep,Value_at_Risk
2,0.09
3,0.13
100,4.495000000000001
200,8.727
2000,62.07
10000,194.358
20000,279.579
40000,381.666
60000,445.5810000000001
80000,491.07300000000004
100000,525.235
200000,633.917
400000,751.673
600000,814.192
800000,860.724
1000000,894.042
