Timestep,Value_at_Risk
2,0.09
3,0.14
100,2.951200000000001
200,5.6814
2000,30.89020000000001
10000,116.32630000000002
20000,219.17450000000002
40000,425.19770000000005
60000,629.2006
80000,845.064
100000,1018.2949000000001
200000,1841.1910000000003
400000,3519.1858
600000,5190.8233
800000,6851.5708
1000000,8513.3044
