Timestep,Value_at_Risk
2,0.09
3,0.09
100,4.84
200,8.559000000000001
2000,34.36100000000002
10000,52.61600000000001
20000,57.817
40000,62.586000000000006
60000,64.016
80000,65.82100000000001
100000,68.59
200000,70.79899999999999
400000,71.35000000000001
600000,71.44
800000,71.896
1000000,73.074
