Timestep,Value_at_Risk
2,0.09
3,0.09
100,9.31
200,18.81
2000,189.81
10000,949.81
20000,1899.81
40000,3799.81
60000,5699.81
80000,7599.81
100000,9499.81
200000,18999.81
400000,37999.81
600000,56999.81
800000,75999.81
1000000,94999.81
