Timestep,Value_at_Risk
2,0.1
3,0.1
100,3.856
200,7.175
2000,30.022999999999996
10000,71.05550000000001
20000,98.58099999999999
40000,152.84999999999997
60000,175.5355
80000,205.0955
100000,261.00849999999997
200000,387.3955
400000,581.337
600000,658.524
800000,687.463
1000000,735.7969999999999
