Timestep,Value_at_Risk
2,0.01
3,0.05
100,2.0006000000000004
200,3.8804000000000003
2000,30.705000000000002
10000,113.3518
20000,186.41050000000016
40000,285.5140000000001
60000,378.69140000000004
80000,457.49760000000015
100000,520.2523000000002
200000,792.1834000000002
400000,1167.0774
600000,1440.6529
800000,1677.0497000000005
1000000,1966.502
