Timestep,Value_at_Risk
2,0.1
3,0.11
100,3.7305
200,7.36
2000,51.1915
10000,123.4455
20000,181.94299999999998
40000,240.47799999999998
60000,272.3265
80000,306.49
100000,332.80349999999993
200000,407.44699999999995
400000,502.238
600000,525.034
800000,566.9449999999999
1000000,595.6475
