Timestep,Value_at_Risk
2,0.19
3,0.28
100,9.5
200,19.0
2000,189.14
10000,383.102
20000,387.7095
40000,398.3635
60000,407.156
80000,417.10699999999997
100000,427.8895
200000,476.9145
400000,569.0595000000001
600000,659.8699999999999
800000,756.4659999999999
1000000,852.9340000000001
