Timestep,Value_at_Risk
2,0.01
3,0.11
100,3.651
200,7.273
2000,45.30800000000001
10000,107.971
20000,148.241
40000,195.15200000000002
60000,226.70200000000003
80000,258.711
100000,278.46799999999996
200000,351.89300000000003
400000,403.9980000000001
600000,441.54600000000005
800000,476.70300000000003
1000000,483.63000000000005
