Timestep,Value_at_Risk
2,0.02
3,0.02
100,0.67
200,1.34
2000,13.34
10000,66.67
20000,133.34
40000,266.67
60000,400.0
80000,533.34
100000,666.67
200000,1333.34
400000,2000.0
600000,2000.0
800000,2000.0
1000000,2000.0
