Timestep,Value_at_Risk
2,0.05
3,0.05
100,2.29
200,4.592
2000,40.687
10000,104.364
20000,122.6635
40000,145.25549999999998
60000,152.12249999999997
80000,160.355
100000,165.55949999999999
200000,175.11949999999996
400000,189.0155
600000,189.17749999999998
800000,192.352
1000000,193.34449999999998
