Timestep,Value_at_Risk
2,0.05
3,0.05
100,2.6100000000000008
200,5.0
2000,38.065
10000,117.675
20000,171.995
40000,238.535
60000,274.62
80000,298.595
100000,320.165
200000,378.535
400000,433.11
600000,482.84000000000003
800000,504.365
1000000,524.1300000000001
