Timestep,Value_at_Risk
2,0.01
3,0.1
100,8.94
200,18.44
2000,189.44
10000,949.44
20000,1899.44
40000,3799.44
60000,5699.44
80000,7599.44
100000,9499.44
200000,18999.44
400000,37999.44
600000,56999.44
800000,75999.44
1000000,94999.44
