Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,2.0,0.08999999999999991,0.3,1.7
3,2.57,2.0,0.08999999999999991,0.43,2.57
100,85.74,65.38,2.9396,14.26,85.74
200,172.61,128.88,5.796999999999998,27.39,172.61
2000,1738.03,1133.25,50.99840000000002,261.97,1738.03
10000,8760.62,4234.49,190.54929999999982,1239.38,8760.62
20000,17597.43,6678.94,300.5501,2402.57,17597.43
40000,35366.17,9704.65,436.71189999999996,4633.83,35366.17
60000,53181.01,11628.76,523.2959000000002,6818.99,53181.01
80000,71015.04,13071.2,588.2042,8984.96,71015.04
