Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.08999999999999991,0.28,1.72
3,2.58,2.0,0.08999999999999991,0.42,2.58
100,86.75,64.69,2.8602999999999987,13.25,86.75
200,173.48,128.49,5.408500000000001,26.52,173.48
2000,1754.11,1197.36,35.98800000000001,245.89,1754.11
10000,8857.24,5472.83,93.2,1142.76,8857.24
20000,17773.95,10747.62,125.09259999999999,2226.05,17773.95
40000,35640.02,21121.28,159.8009,4359.98,35640.02
60000,53525.84,31263.47,181.04190000000003,6474.16,53525.84
80000,71412.17,41485.24,196.33409999999995,8587.83,71412.17
