Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.08999999999999991,0.24,1.76
3,2.58,1.84,0.1655999999999998,0.42,2.58
100,85.48,45.23,4.0706999999999995,14.52,85.48
200,170.7,85.68,7.7112,29.3,170.7
2000,1729.84,551.62,49.64580000000001,270.16,1729.84
10000,8778.28,1319.54,118.75860000000006,1221.72,8778.28
20000,17642.45,1707.2,153.64799999999997,2357.55,17642.45
40000,35409.03,2103.69,189.3321,4590.97,35409.03
60000,53188.76,2343.28,210.89520000000007,6811.24,53188.76
80000,70971.75,2494.44,224.49959999999996,9028.25,70971.75
