Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.010000000000000007,0.28,1.72
3,2.46,2.0,0.10999999999999995,0.54,2.46
100,86.36,65.01,3.386999999999999,13.64,86.36
200,172.96,128.41,6.4474,27.04,172.96
2000,1756.04,1143.96,45.852000000000004,243.96,1756.04
10000,8866.08,4862.87,137.27959999999993,1133.92,8866.08
20000,17796.23,8754.05,205.8842,2203.77,17796.23
40000,35703.61,15377.76,303.20459999999997,4296.39,35703.61
60000,53621.42,21453.92,384.5204000000002,6378.58,53621.42
80000,71557.2,26912.65,453.06489999999997,8442.8,71557.2
