Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.049999999999999906,0.28,1.72
3,2.6,1.83,0.0831999999999999,0.4,2.6
100,87.7,46.47,2.0898,12.3,87.7
200,175.19,87.94,3.955099999999999,24.81,175.19
2000,1764.54,567.54,25.541700000000006,235.46,1764.54
10000,8899.76,1225.52,55.15100000000003,1100.24,8899.76
20000,17837.13,1527.37,68.73419999999999,2162.87,17837.13
40000,35732.64,1793.58,80.71340000000001,4267.36,35732.64
60000,53629.17,1929.8,86.84339999999996,6370.83,53629.17
80000,71527.03,2029.1,91.31190000000001,8472.97,71527.03
