Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.0,0.08999999999999991,0.32,1.68
3,2.61,2.0,0.08999999999999991,0.39,2.61
100,86.2,65.55,2.6892,13.8,86.2
200,172.97,128.3,4.9212,27.03,172.97
2000,1755.18,1149.33,25.271099999999986,244.82,1755.18
10000,8856.8,5376.1,46.27439999999997,1143.2,8856.8
20000,17743.89,10381.52,55.32030000000003,2256.11,17743.89
40000,35543.51,20621.51,62.52839999999998,4456.49,35543.51
60000,53335.15,31308.95,66.798,6664.85,53335.15
80000,71131.43,42244.85,69.71489999999999,8868.57,71131.43
