Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.010000000000000007,0.22,1.78
3,2.58,2.0,0.09999999999999981,0.42,2.58
100,86.44,64.44,3.081799999999999,13.56,86.44
200,174.01,126.63,5.761599999999999,25.99,174.01
2000,1769.15,1064.81,29.474599999999988,230.85,1769.15
10000,8935.52,4422.85,66.07039999999999,1064.48,8935.52
20000,17913.94,7958.75,91.14540000000001,2086.06,17913.94
40000,35871.59,13422.83,125.10250000000003,4128.41,35871.59
60000,53835.7,17894.32,151.28880000000004,6164.3,53835.7
80000,71821.57,21276.83,171.54319999999996,8178.43,71821.57
