Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.69,1.0,0.08999999999999991,0.31,1.69
3,2.6,2.0,0.08999999999999991,0.4,2.6
100,86.07,65.07,2.7036,13.93,86.07
200,172.49,127.55,5.0184000000000015,27.51,172.49
2000,1754.5,1147.68,25.254899999999992,245.5,1754.5
10000,8853.59,5415.33,46.33110000000001,1146.41,8853.59
20000,17743.47,10534.81,54.2043,2256.53,17743.47
40000,35538.77,20775.19,62.260200000000026,4461.23,35538.77
60000,53332.03,30317.04,66.1977,6667.97,53332.03
80000,71131.47,39492.75,69.07589999999999,8868.53,71131.47
