Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7666666666666666,1.0,0.07000000000000056,0.23333333333333334,1.7666666666666666
3,2.6566666666666667,1.3266666666666667,0.10033333333333366,0.3433333333333333,2.6566666666666667
100,87.69,40.06,2.4628666666666685,12.31,87.69
200,175.91333333333333,73.83666666666667,4.294766666666664,24.086666666666666,175.91333333333333
2000,1784.7933333333333,449.51,15.009900000000016,215.20666666666668,1784.7933333333333
10000,8973.92,1608.17,26.04953333333332,1026.08,8973.92
20000,17966.556666666667,2807.7766666666666,34.02236666666666,2033.4433333333334,17966.556666666667
40000,35955.58,4866.04,45.933400000000006,4044.42,35955.58
60000,53940.98,6426.71,54.49203333333334,6059.02,53940.98
80000,71931.58333333333,7938.9,62.674066666666704,8068.416666666667,71931.58333333333
100000,89922.36333333333,9247.62,69.53936666666665,10077.636666666667,89922.36333333333
