Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.85,1.0,0.01,1.15,0.85
3,1.355,1.295,0.01,1.645,1.355
100,49.925,52.239999999999995,0.2641,50.075,49.925
200,99.875,104.01,0.5230500000000001,100.125,99.875
2000,997.005,1041.52,5.20805,1002.995,997.005
10000,4969.965,5060.385,25.30345,5030.035,4969.965
20000,9950.555,9898.73,49.494150000000005,10049.445,9950.555
40000,19907.635000000002,19077.72,95.38799999999999,20092.364999999998,19907.635000000002
60000,29861.245,28084.95,140.4235,30138.755,29861.245
80000,39815.685,36266.595,181.33145000000007,40184.315,39815.685
100000,49770.880000000005,44369.075,221.84380000000004,50229.119999999995,49770.880000000005
