Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.09999999999999981,0.29,1.71
3,2.63,1.11,0.11099999999999981,0.37,2.63
100,86.41,38.94,3.8939999999999997,13.59,86.41
200,172.76,72.55,7.255000000000003,27.24,172.76
2000,1759.06,402.64,40.264,240.94,1759.06
10000,8912.2,887.82,88.78199999999997,1087.8,8912.2
20000,17890.48,1135.04,113.50399999999998,2109.52,17890.48
40000,35854.71,1397.36,139.73599999999996,4145.29,35854.71
60000,53843.71,1553.63,155.36299999999997,6156.29,53843.71
80000,71839.05,1670.5,167.05000000000007,8160.95,71839.05
100000,89829.79,1757.45,175.745,10170.21,89829.79
