Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7,1.0,0.09999999999999981,0.3,1.7
3,2.58,1.06,0.1059999999999998,0.42,2.58
100,84.83,45.8,4.580000000000001,15.17,84.83
200,171.28,84.85,8.484999999999998,28.72,171.28
2000,1760.48,380.5,38.04999999999998,239.52,1760.48
10000,8937.25,622.01,62.201,1062.75,8937.25
20000,17926.75,702.29,70.22900000000001,2073.25,17926.75
40000,35918.2,774.38,77.43799999999999,4081.8,35918.2
60000,53913.42,820.06,82.00599999999999,6086.58,53913.42
80000,71910.88,854.26,85.42599999999999,8089.12,71910.88
100000,89916.34,877.9,87.78999999999996,10083.66,89916.34
