Timestep,Iteration,Total Reward,Suboptimal Arms Count,Total Regret,Zeros Count,Ones Count
2,1.0,1.6126968197486997,,0.01,0.75,1.25
3,1.0,2.5481079517165135,,0.0125,1.0,2.0
100,1.0,86.80840693814606,,0.2175,24.25,75.75
200,1.0,177.3222143015581,,0.40750000000000003,44.25,155.75
2000,1.0,1799.5507108540694,,3.6149999999999998,400.0,1600.0
10000,1.0,8999.382641583645,,14.4275,1981.0,8019.0
20000,1.0,17972.612123929714,,26.63,4015.25,15984.75
40000,1.0,35954.622901985655,,50.545,8026.0,31974.0
60000,1.0,53944.043526933456,,66.575,12029.75,47970.25
80000,1.0,71931.36332058681,,87.3825,16021.25,63978.75
100000,1.0,89921.50903367822,,102.715,20007.5,79992.5
2,2.0,1.9781888844356348,,0.01,0.0,2.0
3,2.0,2.396797651625909,,0.0125,0.75,2.25
100,2.0,90.02412466243857,,0.2825,19.75,80.25
200,2.0,181.5466378272996,,0.5800000000000001,39.5,160.5
2000,2.0,1804.9913371051807,,5.8775,398.75,1601.25
10000,2.0,8985.974665632406,,24.535,2012.5,7987.5
20000,2.0,17970.925920039874,,45.4625,4015.5,15984.5
40000,2.0,35916.031014192835,,88.1875,8072.25,31927.75
60000,2.0,53892.12177442867,,124.995,12080.25,47919.75
80000,2.0,71844.70161097612,,171.89,16113.0,63887.0
100000,2.0,89820.44661625389,,204.9575,20128.75,79871.25
2,3.0,2.051518468015053,,0.01,0.0,2.0
3,3.0,2.8952219554123153,,0.01,0.25,2.75
100,3.0,89.06088478666425,,0.305,20.5,79.5
200,3.0,176.19192912287812,,0.61,42.75,157.25
2000,3.0,1796.0560163145815,,6.1325,397.25,1602.75
10000,3.0,8992.821661414218,,32.295,1993.75,8006.25
20000,3.0,17986.34013259226,,55.79750000000001,3998.0,16002.0
40000,3.0,35972.297215228464,,102.615,7986.25,32013.75
60000,3.0,53911.9977599549,,147.04500000000002,12032.25,47967.75
80000,3.0,71852.46529459997,,190.78,16091.75,63908.25
100000,3.0,89805.00085502882,,235.595,20133.0,79867.0
2,4.0,1.597071210091664,,0.01,0.5,1.5
3,4.0,2.560087334683202,,0.0125,0.75,2.25
100,4.0,89.49638758857397,,0.2925,19.75,80.25
200,4.0,179.61769756288493,,0.61,39.5,160.5
2000,4.0,1790.4532186525498,,4.57,398.25,1601.75
10000,4.0,8976.551124089745,,14.155000000000001,2026.0,7974.0
20000,4.0,17960.887114559882,,26.2275,4041.5,15958.5
40000,4.0,35943.58259200462,,47.2525,8034.75,31965.25
60000,4.0,53916.026339077776,,66.5075,12053.5,47946.5
80000,4.0,71899.81154712716,,89.625,16058.25,63941.75
100000,4.0,89845.9403755847,,107.0025,20095.5,79904.5
2,5.0,1.6999699808679156,,0.01,0.5,1.5
3,5.0,2.6094607565307775,,0.0125,0.75,2.25
100,5.0,89.56923894481702,,0.31,21.0,79.0
200,5.0,176.8533351859332,,0.61,43.0,157.0
2000,5.0,1790.5686870855645,,6.3175,404.5,1595.5
10000,5.0,8958.85926750144,,35.57000000000001,2029.75,7970.25
20000,5.0,17975.807468965922,,68.66499999999999,3996.75,16003.25
40000,5.0,35916.11882670458,,116.43749999999999,8044.0,31956.0
60000,5.0,53895.41823960343,,161.9025,12055.0,47945.0
80000,5.0,71887.6261486868,,204.4775,16074.0,63926.0
100000,5.0,89837.60403227905,,251.6125,20111.5,79888.5
2,6.0,1.5361678715477467,,0.01,0.75,1.25
3,6.0,2.220323440276471,,0.0125,1.25,1.75
100,6.0,90.41274032120594,,0.2675,20.25,79.75
200,6.0,181.06240192994562,,0.5625,39.5,160.5
2000,6.0,1798.9385628497273,,4.3375,404.5,1595.5
10000,6.0,8966.353498882167,,18.1375,2031.75,7968.25
20000,6.0,17926.92286104818,,28.4975,4067.25,15932.75
40000,6.0,35907.83369576166,,48.6225,8068.0,31932.0
60000,6.0,53901.35737734799,,68.56,12065.5,47934.5
80000,6.0,71900.25331463062,,83.1225,16061.75,63938.25
100000,6.0,89858.02626580157,,110.7025,20086.5,79913.5
2,7.0,1.69569307775495,,0.01,0.5,1.5
3,7.0,2.7694800453599697,,0.0125,0.5,2.5
100,7.0,91.1640186474749,,0.305,19.0,81.0
200,7.0,179.97047452698388,,0.595,40.0,160.0
2000,7.0,1794.023821417219,,3.8125,400.75,1599.25
10000,7.0,9002.317069680854,,13.3675,1993.75,8006.25
20000,7.0,17998.599983016156,,22.604999999999997,3984.0,16016.0
40000,7.0,35989.05310080893,,44.08,7966.25,32033.75
60000,7.0,53969.51289957699,,62.5275,11989.5,48010.5
80000,7.0,71948.08666231575,,85.17999999999999,15990.0,64010.0
100000,7.0,89920.34151879781,,109.3975,20025.5,79974.5
2,8.0,1.8970340411786468,,0.01,0.25,1.75
3,8.0,2.873633983509594,,0.0125,0.25,2.75
100,8.0,90.96956600164236,,0.2975,19.0,81.0
200,8.0,181.23419892240852,,0.56,40.25,159.75
2000,8.0,1795.6630112332807,,3.965,403.75,1596.25
10000,8.0,8985.492393443466,,22.175,2010.5,7989.5
20000,8.0,17916.56631032132,,45.9125,4061.0,15939.0
40000,8.0,35831.52934391583,,97.61500000000001,8149.75,31850.25
60000,8.0,53757.46642966064,,148.2375,12217.75,47782.25
80000,8.0,71739.59919900718,,190.76749999999998,16220.25,63779.75
100000,8.0,89683.04713945606,,233.4425,20284.75,79715.25
2,9.0,1.5153673434615356,,0.01,0.75,1.25
3,9.0,2.6105304509232177,,0.0125,0.75,2.25
100,9.0,91.44878265619911,,0.3075,17.75,82.25
200,9.0,181.68355315251165,,0.5875,37.75,162.25
2000,9.0,1788.1162608204027,,6.04,410.25,1589.75
10000,9.0,8950.508547848272,,35.4275,2043.75,7956.25
20000,9.0,17872.65943695579,,74.46249999999999,4116.75,15883.25
