Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7149999999999999,1.0,0.0999999999999998,0.28500000000000003,1.7149999999999999
3,2.62,1.065,0.10649999999999976,0.38,2.62
100,86.175,38.965,3.8965000000000005,13.825,86.175
200,172.31,74.795,7.479500000000002,27.689999999999998,172.31
2000,1747.46,521.26,52.12599999999999,252.54,1747.46
10000,8821.55,1808.595,180.8595,1178.4499999999998,8821.55
20000,17673.295,3271.62,327.16199999999986,2326.705,17673.295
40000,35384.95,6145.695,614.5695000000001,4615.05,35384.95
60000,53092.035,9009.125,900.9125000000004,6907.965,53092.035
80000,70805.38,11866.03,1186.6030000000005,9194.62,70805.38
100000,88520.265,14720.655,1472.0655000000006,11479.735,88520.265
