Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.55,1.0,0.046000000000000964,0.45,1.55
3,2.362,1.42,0.06360000000000082,0.638,2.362
100,80.448,45.486,1.7225199999999996,19.552,80.448
200,160.802,87.838,3.1975799999999985,39.198,160.802
2000,1620.252,732.5,19.05164,379.748,1620.252
10000,8148.068,3116.428,49.313500000000005,1851.932,8148.068
20000,16325.294,5829.128,72.52936,3674.706,16325.294
40000,32689.304,10755.892,107.24961999999992,7310.696,32689.304
60000,49060.452,15364.238,136.20846000000006,10939.548,49060.452
80000,65434.812,19762.706,162.1232800000001,14565.188,65434.812
100000,81811.686,23906.196,185.95081999999977,18188.314,81811.686
