Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,0.9651173422701863,1.2325,0.01,1.0325,0.9675
3,1.4380747221264611,2.165,0.012275000000000001,1.5675000000000001,1.4324999999999999
100,50.22112467344491,57.585,0.28914999999999996,49.665000000000006,50.334999999999994
200,99.73169785737676,112.5725,0.5651499999999998,100.025,99.975
2000,995.0804686238881,1060.68,5.303949999999999,1003.73,996.27
10000,4981.218346046884,4636.8325,23.185124999999996,5012.3175,4987.6825
20000,9963.139005336476,8742.53,43.714325,10024.609999999999,9975.390000000001
40000,19920.43892064211,16536.6325,82.68382499999997,20055.522500000003,19944.477499999997
60000,29884.110793368178,23775.7075,118.87895,30080.795,29919.205
80000,39848.27519288602,30513.435,152.5677,40105.759999999995,39894.240000000005
100000,49822.913000986395,37014.2775,185.071675,50121.05500000001,49878.94499999999
