Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.7816106851660254,1.215,0.009875,0.4275,1.5725
3,2.684951412017629,2.1774999999999998,0.012075,0.6125,2.3875
100,89.5705638463989,54.91,0.275725,20.485,79.51499999999999
200,179.2985870199836,108.7475,0.5458749999999999,40.75,159.25
2000,1794.4529900851146,1007.6175000000002,5.038875000000001,403.88,1596.12
10000,8979.08691358752,4605.76,23.029850000000003,2014.2625,7985.737499999999
20000,17958.39000806442,8784.24,43.92264999999999,4029.02,15970.98
40000,35918.52183910384,16670.86,83.35512500000002,8059.6975,31940.3025
60000,53884.83708794202,23712.6,118.5633,12084.7625,47915.2375
80000,71849.3185927578,30438.732500000002,152.194,16112.564999999999,63887.435
100000,89813.7378221275,36786.55,183.93337499999996,20140.9675,79859.0325
