Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.68,1.92,0.019200000000000012,0.32,1.68
3,2.55,2.86,0.028599999999999962,0.45,2.55
100,88.93,76.14,0.7614,11.07,88.93
200,178.32,144.92,1.4492000000000005,21.68,178.32
2000,1788.97,1095.67,10.956700000000001,211.03,1788.97
10000,8963.64,3784.46,37.84460000000001,1036.36,8963.64
20000,17937.58,6129.85,61.2985,2062.42,17937.58
40000,35900.16,9476.11,94.76110000000003,4099.84,35900.16
60000,53882.1,11714.91,117.14909999999996,6117.9,53882.1
80000,71865.64,13489.79,134.89790000000008,8134.36,71865.64
100000,89847.4,15081.51,150.8151,10152.6,89847.4
200000,179794.38,21789.76,217.89759999999995,20205.62,179794.38
400000,359676.02,35109.5,351.09499999999986,40323.98,359676.02
600000,539554.95,48443.46,484.43459999999993,60445.05,539554.95
800000,719429.02,61755.04,617.5503999999997,80570.98,719429.02
1000000,899280.65,75103.23,751.0322999999996,100719.35,899280.65
