Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.76,1.0,0.049999999999999906,0.24,1.76
3,2.67,1.07,0.0527999999999999,0.33,2.67
100,87.81,43.11,1.9394000000000011,12.19,87.81
200,175.69,80.4,3.6157999999999997,24.31,175.69
2000,1769.46,505.35,22.74209999999999,230.54,1769.46
10000,8901.9,1066.71,48.00459999999998,1098.1,8901.9
20000,17841.27,1259.51,56.68069999999999,2158.73,17841.27
40000,35729.09,1510.84,67.9901,4270.91,35729.09
60000,53626.71,1608.38,72.3797,6373.29,53626.71
80000,71530.52,1676.47,75.4434,8469.48,71530.52
100000,89431.53,1731.64,77.9262,10568.47,89431.53
200000,178912.45,1899.17,85.46490000000003,21087.55,178912.45
400000,357919.06,2016.29,90.73530000000001,42080.94,357919.06
600000,536905.05,2071.62,93.22500000000002,63094.95,536905.05
800000,715892.02,2107.5,94.83959999999999,84107.98,715892.02
1000000,894892.73,2130.65,95.88109999999999,105107.27,894892.73
