Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,2.0,0.09999999999999981,0.28,1.72
3,2.64,2.0,0.09999999999999981,0.36,2.64
100,87.02,62.4,2.6485000000000003,12.98,87.02
200,174.21,121.58,4.8754,25.79,174.21
2000,1766.54,1038.93,22.550600000000003,233.46,1766.54
10000,8897.05,4416.77,52.062699999999985,1102.95,8897.05
20000,17823.29,8134.02,74.76530000000001,2176.71,17823.29
40000,35678.37,14360.32,109.30439999999997,4321.63,35678.37
60000,53551.15,19398.3,136.52880000000002,6448.85,53551.15
80000,71428.41,24238.83,161.6718,8571.59,71428.41
100000,89292.61,28906.13,185.9347999999999,10707.39,89292.61
200000,178701.37,45220.01,269.29350000000005,21298.63,178701.37
400000,357593.7,64102.62,365.6465,42406.3,357593.7
600000,536538.35,77180.14,431.9512999999999,63461.65,536538.35
800000,715475.28,85139.85,472.31950000000006,84524.72,715475.28
1000000,894420.36,91841.3,506.47590000000014,105579.64,894420.36
