Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.04000000000000003,0.33,1.67
3,2.5,1.89,0.07560000000000006,0.5,2.5
100,87.01,44.73,1.7892000000000008,12.99,87.01
200,174.47,85.98,3.439199999999999,25.53,174.47
2000,1754.68,560.98,22.439199999999982,245.32,1754.68
10000,8840.4,1362.67,54.506800000000005,1159.6,8840.4
20000,17727.38,1733.41,69.3364,2272.62,17727.38
40000,35514.94,2060.3,82.41199999999999,4485.06,35514.94
60000,53309.82,2224.81,88.99239999999998,6690.18,53309.82
80000,71102.7,2338.54,93.5416,8897.3,71102.7
100000,88905.86,2403.85,96.15400000000001,11094.14,88905.86
200000,177901.2,2620.34,104.81360000000001,22098.8,177901.2
400000,355869.18,2782.17,111.28679999999999,44130.82,355869.18
600000,533855.11,2863.26,114.53040000000001,66144.89,533855.11
800000,711864.84,2896.6,115.86400000000003,88135.16,711864.84
1000000,889856.66,2936.8,117.472,110143.34,889856.66
