Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.81,1.0,0.010000000000000007,0.19,1.81
3,2.7,2.0,0.020000000000000014,0.3,2.7
100,89.8,66.66,0.6665999999999999,10.2,89.8
200,179.27,133.44,1.3343999999999996,20.73,179.27
2000,1788.26,1239.46,12.3946,211.74,1788.26
10000,8944.16,5575.45,55.754499999999986,1055.84,8944.16
20000,17894.58,10117.32,101.17319999999998,2105.42,17894.58
40000,35817.48,17051.14,170.5114000000001,4182.52,35817.48
60000,53773.91,22072.76,220.72760000000002,6226.09,53773.91
80000,71727.43,26133.77,261.3377,8272.57,71727.43
100000,89699.84,29324.94,293.2493999999999,10300.16,89699.84
200000,179590.14,40490.9,404.9089999999999,20409.86,179590.14
400000,359471.8,52118.03,521.1803000000001,40528.2,359471.8
600000,539392.08,57790.02,577.9002000000002,60607.92,539392.08
800000,719351.42,61189.36,611.8935999999998,80648.58,719351.42
1000000,899309.38,64347.02,643.4702000000001,100690.62,899309.38
