Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.67,1.0,0.049999999999999906,0.33,1.67
3,2.51,2.0,0.14000000000000018,0.49,2.51
100,85.3,59.75,4.0558,14.7,85.3
200,171.25,113.12,7.517500000000004,28.75,171.25
2000,1746.27,701.26,42.47830000000001,253.73,1746.27
10000,8861.12,1488.49,85.36210000000001,1138.88,8861.12
20000,17795.7,1771.63,99.89949999999999,2204.3,17795.7
40000,35672.8,1999.39,111.20550000000004,4327.2,35672.8
60000,53558.88,2145.88,118.85310000000003,6441.12,53558.88
80000,71456.28,2216.82,122.4513,8543.72,71456.28
100000,89354.54,2254.32,124.45210000000002,10645.46,89354.54
200000,178845.88,2392.28,131.56029999999998,21154.12,178845.88
400000,357817.98,2520.51,138.03160000000003,42182.02,357817.98
600000,536814.79,2571.7,140.6719,63185.21,536814.79
800000,715816.21,2599.23,142.0178,84183.79,715816.21
1000000,894803.95,2617.11,142.97889999999998,105196.05,894803.95
