Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.53,1.0,0.0,0.47,1.53
3,2.33,1.15,0.0,0.67,2.33
100,80.17,49.33,0.0,19.83,80.17
200,160.66,97.09,0.0,39.34,160.66
2000,1601.22,974.7,0.0,398.78,1601.22
10000,8001.7,4615.98,0.0,1998.3,8001.7
20000,16003.89,9523.09,0.0,3996.11,16003.89
40000,32011.66,19327.35,0.0,7988.34,32011.66
60000,48015.55,29502.95,0.0,11984.45,48015.55
80000,64020.66,39803.0,0.0,15979.34,64020.66
100000,80016.75,50163.22,0.0,19983.25,80016.75
200000,160027.92,99459.94,0.0,39972.08,160027.92
400000,320074.09,195027.66,0.0,79925.91,320074.09
600000,480074.83,297615.8,0.0,119925.17,480074.83
800000,640084.55,394268.37,0.0,159915.45,640084.55
1000000,800107.37,489963.52,0.0,199892.63,800107.37
