Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.71,1.0,0.08999999999999991,0.29,1.71
3,2.48,1.81,0.16289999999999982,0.52,2.48
100,85.68,39.12,3.5207999999999986,14.32,85.68
200,171.91,68.43,6.158700000000002,28.09,171.91
2000,1755.05,270.4,24.336,244.95,1755.05
10000,8862.15,409.66,36.86940000000001,1137.85,8862.15
20000,17751.98,451.83,40.664699999999996,2248.02,17751.98
40000,35550.16,487.42,43.86780000000002,4449.84,35550.16
60000,53346.08,508.19,45.7371,6653.92,53346.08
80000,71153.66,516.48,46.48319999999999,8846.34,71153.66
100000,88955.63,524.36,47.19239999999999,11044.37,88955.63
200000,177939.73,544.07,48.966300000000004,22060.27,177939.73
400000,355953.26,561.3,50.516999999999996,44046.74,355953.26
600000,533952.96,569.75,51.27750000000002,66047.04,533952.96
800000,711945.57,571.83,51.46469999999999,88054.43,711945.57
1000000,889933.48,576.02,51.841799999999985,110066.52,889933.48
