Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.08999999999999991,0.21,1.79
3,2.7,1.03,0.0929999999999999,0.3,2.7
100,84.7,48.24,4.580399999999998,15.3,84.7
200,170.54,91.38,8.678400000000002,29.46,170.54
2000,1743.48,470.37,44.68310000000003,256.52,1743.48
10000,8873.27,768.75,73.02899999999998,1126.73,8873.27
20000,17813.91,848.27,80.5833,2186.09,17813.91
40000,35705.61,915.56,86.9759,4294.39,35705.61
60000,53603.61,943.84,89.66240000000003,6396.39,53603.61
80000,71501.16,961.55,91.34469999999997,8498.84,71501.16
100000,89406.59,973.9,92.5182,10593.41,89406.59
200000,178906.06,1005.27,95.49809999999997,21093.94,178906.06
400000,357923.44,1026.61,97.52519999999996,42076.56,357923.44
600000,536911.75,1038.88,98.69139999999994,63088.25,536911.75
800000,715924.41,1043.73,99.15189999999993,84075.59,715924.41
1000000,894917.48,1048.19,99.57569999999998,105082.52,894917.48
