Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.74,2.0,0.049999999999999906,0.26,1.74
3,2.68,2.0,0.049999999999999906,0.32,2.68
100,87.73,66.75,1.6604000000000017,12.27,87.73
200,176.11,132.4,3.2829999999999995,23.89,176.11
2000,1763.84,1233.67,26.793700000000012,236.16,1763.84
10000,8871.03,5262.4,82.45670000000005,1128.97,8871.03
20000,17782.24,9523.85,121.30340000000004,2217.76,17782.24
40000,35630.43,16310.79,171.68979999999996,4369.57,35630.43
60000,53493.25,21781.2,206.87970000000004,6506.75,53493.25
80000,71365.05,26299.85,234.79320000000007,8634.95,71365.05
100000,89241.03,30585.68,259.3826000000001,10758.97,89241.03
200000,178646.25,45533.09,344.57899999999995,21353.75,178646.25
400000,357543.17,63753.17,441.4894000000001,42456.83,357543.17
600000,536487.31,76322.04,506.95650000000006,63512.69,536487.31
800000,715449.77,83775.45,545.9105999999998,84550.23,715449.77
1000000,894415.41,88766.58,571.8619999999999,105584.59,894415.41
