Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.78,1.0,0.010000000000000007,0.22,1.78
3,2.73,1.92,0.019200000000000016,0.27,2.73
100,89.49,50.09,0.5009,10.51,89.49
200,178.96,100.0,1.0000000000000002,21.04,178.96
2000,1790.75,942.79,9.4279,209.25,1790.75
10000,8960.05,3913.66,39.1366,1039.95,8960.05
20000,17935.02,6615.46,66.15459999999999,2064.98,17935.02
40000,35904.27,10214.7,102.14700000000002,4095.73,35904.27
60000,53874.33,12924.73,129.2472999999999,6125.67,53874.33
80000,71860.28,15155.63,151.5563,8139.72,71860.28
100000,89844.33,16691.49,166.9149,10155.67,89844.33
200000,179789.28,21579.98,215.79980000000012,20210.72,179789.28
400000,359761.85,25971.14,259.7114000000001,40238.15,359761.85
600000,539734.49,28126.84,281.2684000000001,60265.51,539734.49
800000,719719.03,29608.84,296.08840000000004,80280.97,719719.03
1000000,899699.48,30841.27,308.41270000000003,100300.52,899699.48
