Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.79,1.0,0.0,0.21,1.79
3,2.62,1.03,0.0,0.38,2.62
100,88.8,49.9,0.0,11.2,88.8
200,178.01,99.64,0.0,21.99,178.01
2000,1779.79,993.73,0.0,220.21,1779.79
10000,8895.11,4955.65,0.0,1104.89,8895.11
20000,17793.24,9965.89,0.0,2206.76,17793.24
40000,35599.0,19742.43,0.0,4401.0,35599.0
60000,53398.07,29132.71,0.0,6601.93,53398.07
80000,71193.6,38086.56,0.0,8806.4,71193.6
100000,88992.04,47633.21,0.0,11007.96,88992.04
200000,177990.95,96311.22,0.0,22009.05,177990.95
400000,355995.51,194730.95,0.0,44004.49,355995.51
600000,533980.71,292487.77,0.0,66019.29,533980.71
800000,711973.18,395163.26,0.0,88026.82,711973.18
1000000,890017.01,497122.63,0.0,109982.99,890017.01
