Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.72,1.0,0.049999999999999906,0.28,1.72
3,2.52,2.0,0.15000000000000024,0.48,2.52
100,84.9,66.08,4.9339999999999975,15.1,84.9
200,170.09,129.87,9.637000000000006,29.91,170.09
2000,1731.29,966.55,67.944,268.71,1731.29
10000,8849.69,2181.2,145.68250000000006,1150.31,8849.69
20000,17826.85,2602.4,171.26750000000004,2173.15,17826.85
40000,35801.55,2962.25,192.95999999999992,4198.45,35801.55
60000,53784.63,3132.8,202.79950000000005,6215.37,53784.63
80000,71783.24,3211.92,207.49850000000004,8216.76,71783.24
100000,89787.44,3265.12,210.68450000000004,10212.56,89787.44
200000,179778.49,3447.21,221.21750000000003,20221.51,179778.49
400000,359756.42,3599.19,229.997,40243.58,359756.42
600000,539760.56,3667.09,233.9784999999999,60239.44,539760.56
800000,719746.73,3701.37,236.01700000000005,80253.27,719746.73
1000000,899763.98,3725.94,237.38599999999988,100236.02,899763.98
