Timestep,Average Total Reward,Average Suboptimal Arms,Average Regret,Average Zeros Count,Average Ones Count
2,1.88,1.0,0.010000000000000007,0.12,1.88
3,2.75,1.05,0.010000000000000007,0.25,2.75
100,89.29,50.05,0.2519,10.71,89.29
200,178.11,99.15,0.49839999999999973,21.89,178.11
2000,1785.61,967.45,4.834799999999999,214.39,1785.61
10000,8930.87,4392.04,21.9595,1069.13,8930.87
20000,17865.78,8000.66,40.0044,2134.22,17865.78
40000,35732.0,14648.61,73.2434,4268.0,35732.0
60000,53611.54,19585.59,97.9258,6388.46,53611.54
80000,71498.93,24012.6,120.06110000000002,8501.07,71498.93
100000,89376.03,27956.86,139.7817,10623.97,89376.03
200000,178796.96,43739.21,218.69330000000002,21203.04,178796.96
400000,357695.52,61143.69,305.7160000000001,42304.48,357695.52
600000,536638.34,72879.55,364.3955000000001,63361.66,536638.34
800000,715604.33,80884.22,404.4186999999999,84395.67,715604.33
1000000,894563.93,87238.79,436.19160000000005,105436.07,894563.93
